Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP,""Crops and livestock products"",""134"",""Malta"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""244"","""",""Official data"""
"TP,""Crops and livestock products"",""134"",""Malta"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""215"","""",""Official data"""
"TP,""Crops and livestock products"",""134"",""Malta"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""160"","""",""Official data"""
"TP,""Crops and livestock products"",""134"",""Malta"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""0"",""F"",""FAO estimate"""
"TP,""Crops and livestock products"",""134"",""Malta"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""0"",""F"",""FAO estimate"""
"TP,""Crops and livestock products"",""134"",""Malta"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""0"",""F"",""FAO estimate"""
"TP,""Crops and livestock products"",""134"",""Malta"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""0"",""F"",""FAO estimate"""
"TP,""Crops and livestock products"",""134"",""Malta"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""0"",""*"",""Unofficial figure"""
"TP,""Crops and livestock products"",""134"",""Malta"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""0"",""F"",""FAO estimate"""
"TP,""Crops and livestock products"",""134"",""Malta"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""0"",""F"",""FAO estimate"""
"TP,""Crops and livestock products"",""134"",""Malta"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""0"",""F"",""FAO estimate"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""10"","""",""Official data"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""14"","""",""Official data"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""16"","""",""Official data"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""22"","""",""Official data"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""20"","""",""Official data"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""38"","""",""Official data"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""37"","""",""Official data"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""69"","""",""Official data"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""0"","""",""Official data"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""273"",""Montenegro"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""0"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""105978"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""104936"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""120322"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""143555"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""198273"",""*"",""Unofficial figure"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""213343"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""234774"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""326041"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""76031"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""82980"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""105056"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""119885"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""158405"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""201769"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""243336"","""",""Official data"""
"TP,""Crops and livestock products"",""150"",""Netherlands"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""317737"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""5154"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""6555"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""7090"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""8787"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""16747"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""25228"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""26319"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""35794"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""2"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""13"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""6"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""6"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""4"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""51"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""17"","""",""Official data"""
"TP,""Crops and livestock products"",""162"",""Norway"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""17"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""2817"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""2754"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""3048"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""4690"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""5517"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""6382"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""6326"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""10982"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""275"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""521"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""679"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""937"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""383"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""906"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""1383"","""",""Official data"""
"TP,""Crops and livestock products"",""173"",""Poland"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""1921"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""696"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""487"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""662"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""1128"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""1410"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""920"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""1153"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""2119"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""42"",""*"",""Unofficial figure"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""153"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""606"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""354"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""70"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""539"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""1018"","""",""Official data"""
"TP,""Crops and livestock products"",""174"",""Portugal"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""698"","""",""Official data"""
"TP,""Crops and livestock products"",""146"",""Republic of Moldova"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""35"","""",""Official data"""
"TP,""Crops and livestock products"",""146"",""Republic of Moldova"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""39"","""",""Official data"""
"TP,""Crops and livestock products"",""146"",""Republic of Moldova"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""52"","""",""Official data"""
"TP,""Crops and livestock products"",""146"",""Republic of Moldova"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""75"","""",""Official data"""
"TP,""Crops and livestock products"",""146"",""Republic of Moldova"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""87"","""",""Official data"""
"TP,""Crops and livestock products"",""146"",""Republic of Moldova"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""123"","""",""Official data"""
"TP,""Crops and livestock products"",""146"",""Republic of Moldova"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""145"","""",""Official data"""
"TP,""Crops and livestock products"",""146"",""Republic of Moldova"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""225"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""494"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""450"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""858"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""1382"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""869"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""894"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""1687"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""3368"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""16"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""131"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""155"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""56"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""25"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""246"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""335"","""",""Official data"""
"TP,""Crops and livestock products"",""183"",""Romania"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""191"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""8367"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""9474"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""11157"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""13948"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""9134"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""16365"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""19360"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""23079"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""19"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""1"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""1"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""2"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""33"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""2"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""2"","""",""Official data"""
"TP,""Crops and livestock products"",""185"",""Russian Federation"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""7"","""",""Official data"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""51"","""",""Official data"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""51"","""",""Official data"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""70"","""",""Official data"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""86"","""",""Official data"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""98"","""",""Official data"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""93"","""",""Official data"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""127"","""",""Official data"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""177"","""",""Official data"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""2"","""",""Official data"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"","""",""M"",""Data not available"""
"TP,""Crops and livestock products"",""272"",""Serbia"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""6"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""325"",""*"",""Unofficial figure"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""439"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""548"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""565"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""715"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""1242"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""1465"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5622"",""Import Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""1817"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""10"",""*"",""Unofficial figure"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""0"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""0"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5910"",""Export Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""1"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5922"",""Export Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""16"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5922"",""Export Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""1"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5922"",""Export Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""1"","""",""Official data"""
"TP,""Crops and livestock products"",""199"",""Slovakia"",""5922"",""Export Value"",""572"",""Avocados"",""2013"",""2013"",""1000 US$"",""2"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2010"",""2010"",""tonnes"",""2491"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2011"",""2011"",""tonnes"",""2550"",""F"",""FAO estimate"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2012"",""2012"",""tonnes"",""1562"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5610"",""Import Quantity"",""572"",""Avocados"",""2013"",""2013"",""tonnes"",""1661"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5622"",""Import Value"",""572"",""Avocados"",""2010"",""2010"",""1000 US$"",""5247"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5622"",""Import Value"",""572"",""Avocados"",""2011"",""2011"",""1000 US$"",""4962"","""",""Official data"""
"TP,""Crops and livestock products"",""198"",""Slovenia"",""5622"",""Import Value"",""572"",""Avocados"",""2012"",""2012"",""1000 US$"",""3206"","""",""Official data"""
